pact1,pact2,pact3,pact4,pact5,pact6,pact7,pact8,pact9,pact10,pact11,pact12,pact13,pact14,pact15,pact16,pact17,pact18,pact19,pact20,pact21,pact22,pact23,pact24,pact25,pact26,pact27,pact28,pact29,pact30,pact31,pact32,pact33,pact34,pact35,pact36,pact37,pact38,pact39,pact40,pact41,pact42,pact43,pact44,pact45,pact46,pact47,pact48,pact49,pact50,pact51,pact52,pact53,pact54,pact55,pact56,pact57,pact58,pact59,pact60,pact61,pact62,pact63,pact64,pact65,pact66,pact67,pact68,pact69,pact70,pact71,pact72,pact73,pact74,pact75,pact76,pact77,pact78,pact79,pact80,pact81,pact82,pact83,pact84,pact85,pact86,pact87,pact88,pact89,pact90,pact91,pact92,pact93,pact94,pact95,pact96,pact97,pact98,pact99,pact100,pact101,pact102,pact103,pact104,pact105,pact106,pact107,pact108,pact109,pact110,pact111,pact112,pact113,pact114,pact115,pact116,pact117,pact118,pact119,pact120,pact121,pact122,pact123,pact124,pact125,pact126,pact127,pact128,pact129,pact130,pact131,pact132,pact133,pact134,pact135,pact136,pact137,pact138,pact139,pact140,pact141,pact142,pact143,pact144
1,1,1,1,1,1,3,4,4,20,20,20,20,20,20,20,20,20,44,19,44,20,20,20,20,20,20,45,45,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,45,45,5,5,4,4,3,3,20,20,20,20,3,3,3,45,45,45,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,45,45,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,45,45,45,45,45,45,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,75,75,75,75,75,75,75,75,75,3,3,3,4,4,4,4,4,4,29,29,29,29,29,29,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,45,23,23,23,23,23,45,4,4,3,3,45,3,3,3,2,2,2,44,44,44,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,45,45,45,7,7,7,7,7,4,4,4,6,6,6,6,6,6,6,6,6,6,45,23,23,45,4,4,4,4,4,21,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,4,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,4,21,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,45,7,7,4,5,5,20,20,20,20,20,20,5,5,5,4,4,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,43,43,11,11,11,11,11,11,11,11,11,43,43,3,45,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,4,4,4,4,4,4,4,4,4,45,6,6,3,3,21,21,21,5,5,5,5,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,11,2,2,2,2,2,4,4,4,4,5,5,5,9,9,9,9,8,8,8,8,8,8,8,8,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,5,4,4,3,3,3,3,3,20,20,20,20,20,20,20,20,20,20,20,20,28,28,28,6,6,6,6,6,6,6,6,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,55,55,55,55,55,4,4,4,3,3,43,43,43,43,43,43,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,2,2,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,20,44,44,4,4,4,6,5,21,25,25,21,2,2,2,2,2,2,2,2,2,2,2,2,2,23,25,25,23,3,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,15,15,15,15,15,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,3,3,15,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1,1,1,1,1,1,1,1,1,1,1,3,5,43,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,3,21,11,11,11,11,23,23,23,23,23,23,23,23,3,11,11,11,20,20,20,45,45,45,24,24,24,24,24,24,24,24,24,24,24,24,45,45,45,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,15,15,15,15,1,1,1,1,1,1,1,1,1,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,2,15,15,2,2,7,7,7,7,15,15,15,15,6,6,4,4,15,15,15,15,23,23,23,23,23,23,23,23,23,23,23,23,41,41,41,23,15,15,23,23,23,23,23,23,23,23,23,23,23,23,45,15,15,15,3,2,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,3,20,20,20,20,4,4,5,15,15,15,15,45,45,45,4,4,4,4,4,4,4,4,4,45,45,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,45,45,45,45,45,45,15,15,15,4,3,3,20,20,20,15,15,15,44,4,11,11,11,11,11,11,11,15,15,15,15,15,15,11,11,11,11,11,11,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,6,6,6,6,6,44,44,44,19,19,44,44,44,6,6,44,19,19,44,6,6,20,20,20,44,44,19,44,44,7,7,7,7,7,7,13,13,13,13,2,2,2,20,20,2,2,2,45,45,45,45,16,16,16,16,16,16,45,45,45,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,9,9,9,3,20,20,8,8,21,21,8,8,8,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,44,44,19,19,19,19,19,19,19,19,19,44,20,20,20,20,52,52,52,52,41,19,19,19,41,4,4,4,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,20,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,43,25,20,20,20,20,20,20,4,4,4,3,3,20,20,45,23,45,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,5,3,20,20,55,55,55,5,4,4,6,6,6,21,9,9,8,21,21,44,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,44,44,44,5,5,4,4,25,25,25,25,25,55,55,55,55,55,2,2,2,2,2,2,2,2,2,23,23,23,5,4,6,6,20,20,3,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,3,3,9,9,9,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,5,16,16,16,16,16,16,16,16,16,16,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,3,3,3,3,3,3,3,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,55,27,27,27,27,27,27,27,27,27,27,27,55,4,4,4,4,4,25,25,25,25,25,2,2,2,2,2,2,2,45,27,27,27,27,27,27,45,5,5,5,5,4,4,4,4,4,4,4,4,4,4,25,25,45,45,45,26,26,26,26,26,26,26,26,26,26,26,26,26,26,45,45,45,45,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,6,6,6,5,5,5,2,2,2,15,15,15,7,7,44,44,19,19,19,19,19,19,44,44,5,5,4,4,4,45,45,45,26,26,26,26,45,45,45,6,6,6,6,6,5,4,7,7,7,44,44,19,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,45,45,45,28,28,28,28,45,45,45,5,5,4,20,20,20,15,15,15,15,15,15,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,21,21,21,21,30,30,30,30,30,30,30,30,30,30,30,6,6,6,6,6,6,7,20,20,20,20,20,6,45,45,45,45,45,45,45,45,45,45,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,95,95,95,95,95,95,95,95,95,95,95,4,4,4,95,95,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,4,4,4,4,4,4,75,75,75,75,75,3,3,3,3,3,3,3,3,3,3,55,55,4,4,4,4,4,4,4,4,4,4,4,4,4,55,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,4,4,4,4,4,4,75,75,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,3,3,9,9,9,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,45,45,45,4,4,21,21,21,21,28,28,28,41,16,16,16,16,41,20,20,20,20,20,20,20,20,20,51,51,20,20,20,20,4,4,4,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,3,15,15,15,15,41,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,15,15,41,15,15,41,15,5,5,5,5,5,5,5,15,15,15,15,15,15,15,15,15,15,15,15,4,4,4,20,20,20,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,15,15,15,15,15,3,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,28,28,28,28,28,28,28,15,15,15,15,15,15,15,15,15,20,20,20,20,20,20,28,15,15,15,15,15,15,15,15,15,15,15,15,15,5,4,4,15,15,15,15,45,85,85,85,85,85,85,85,85,85,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,5,21,21,7,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,45,45,45,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,45,45,45,5,5,4,20,20,20,20,20,20,20,20,20,20,20,20,21,21,21,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,5,4,4,4,7,7,7,7,7,7,28,28,28,28,28,28,28,28,28,5,4,4,3,3,99,99,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,99,5,5,4,4,4,4,3,3,9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,5,5,4,4,4,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,6,6,6,4,4,4,20,20,20,20,20,20,20,20,20,23,23,23,23,23,23,8,8,8,8,8,8,8,8,8,6,6,6,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,4,4,4,4,4,4,2,2,2,2,2,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,4,4,4,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,99,99,5,5,4,4,4,21,21,21,21,21,20,20,20,20,20,20,20,20,5,5,5,5,5,5,5,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,99,99,19,19,19,19,19,19,19,4,4,4,4,4,4,29,29,29,29,29,29,29,29,29,29,29,29,20,20,20,20,20,20,20,20,20,9,9,9,20,20,20,20,20,20,20,20,20,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,24,24,24,24,24,24,24,24,24,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,99,22,22,22,22,22,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,99,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,7,5,4,4,3,3,3,3,7,7,7,5,5,5,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,99,5,5,4,4,4,99,19,19,19,19,19,19,99,8,8,8,8,8,8,8,8,8,8,8,8,8,99,20,20,20,20,20,20,20,20,20,20,20,99,99,3,3,3,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,7,5,8,8,29,29,4,99,19,19,19,19,19,19,99,4,99,99,23,23,23,23,23,23,23,23,23,23,23,23,99,5,5,4,4,4,4,7,7,7,7,29,29,29,29,29,29,15,15,15,15,15,15,15,15,15,15,15,5,5,5,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,20,99,5,5,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,99,5,5,4,4,4,20,20,20,20,20,20,20,20,20,3,3,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,3,3,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,44,5,4,4,3,3,3,45,45,45,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,20,20,45,27,27,27,27,27,27,27,27,45,23,23,23,23,23,23,23,23,23,23,23,23,23,23,5,5,4,4,4,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,5,4,4,4,5,5,20,20,20,20,20,20,20,20,20,20,20,20,5,5,4,4,4,5,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,5,4,4,4,6,6,6,6,6,6,6,44,44,44,44,21,21,21,45,4,4,4,4,4,45,45,45,45,45,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,45,45,45,45,45,45,4,4,4,20,25,20,20,20,20,29,29,29,29,20,20,25,25,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,21,21,21,21,21,43,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,43,4,4,4,4,4,4,20,20,20,25,20,20,20,20,20,20,21,21,21,21,21,20,20,20,20,20,20,9,9,9,21,21,21,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,8,8,8,8,8,7,7,7,7,7,7,55,25,25,55,4,4,4,4,4,4,4,4,55,6,6,6,6,6,1,1,1,1,1,1,1,1,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,43,8,8,8,8,8,8,8,8,8,8,8,5,5,4,4,4,5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,25,25,25,25,25,20,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,3,5,4,4,9,20,20,20,20,20,20,73,73,73,73,73,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,52,52,52,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,73,73,73,73,73,73,73,73,73,3,3,3,20,20,20,20,20,20,29,29,29,29,29,29,29,20,20,20,20,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,4,3,3,44,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,44,5,5,4,4,4,45,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,45,29,29,29,29,29,29,5,5,5,5,5,5,5,5,5,5,5,4,4,4,7,7,7,20,20,20,20,20,25,25,25,20,20,20,20,20,20,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,3,1,5,5,5,5,5,25,25,5,5,5,25,5,5,5,25,5,5,5,5,5,4,4,4,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,7,7,7,7,7,7,7,7,7,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,3,3,20,20,7,7,7,4,54,19,19,19,19,19,19,19,19,19,19,54,4,5,5,5,5,4,4,4,53,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,53,4,5,5,5,4,4,4,4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,5,5,21,21,20,20,20,20,20,23,23,23,23,23,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,4,4,4,4,5,5,5,9,9,9,4,5,5,5,5,5,5,5,5,44,44,44,28,28,25,25,28,28,9,9,9,9,9,9,5,5,5,20,20,20,20,20,20,20,20,20,20,20,17,17,17,17,4,4,4,4,4,4,20,20,20,20,20,20,20,20,20,29,29,29,3,3,3,4,4,4,4,43,43,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,4,4,2,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,4,4,8,8,8,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,27,27,27,27,27,27,27,27,27,5,5,5,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,25,25,25,25,25,25,25,25,25,25,25,3,3,3,3,3,25,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2
