serial,Gora,Ten1,Tied,LLord,Furn,DMHSIZE,NumAdult,NumChild,NumDepCh,N1TO4,N5TO10,N11TO15,RESPSEX,RESPAGE,RESPMAR,RESPWith,RESPHldr,RELHRP,HHTypb,HHTYPA,HHTYPe,Parent,ParTod,Cars,CAR,Numcar,FullEd,HighEd,Highed4,Wrking,Qhealth1,SchemeET,JbAway,OwnBus,RelBus,Looked,StartJ,YInAct,DVILO3a,DVILO4a,Stat,SVise,EmpNo,Solo,SENo,FtPtWk,Parthrs,ES2000,NSSECB,nssecac,NSECAC5,NSECAC3,Everwk,sumgross,Nation1,Nation2,Nation3,Nation4,Nation5,Nation6,Ethnic,Paidjob,AGEX,AGEH,DeFact1,DeFacto,LEFTED,TENgrp,DiaryDay,TotUs1,dyear
220432901,8,3,-1,-1,-1,1,1,0,0,0,0,0,2,80,5,-1,1,0,1,2,1,2,-1,2,1,-1,15,8,4,2,2,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,1,-1,7,12.2,6,5,3,1,11,1,5,-1,-1,-1,-1,1,0,6,12,3,4,2,2,2,-1,2005
220433001,8,4,2,7,3,2,2,0,0,0,0,0,1,24,1,1,3,0,3,3,2,2,-1,1,2,1,21,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,4.1,2,1,1,-1,30,1,6,-1,-1,-1,-1,1,2,1,3,1,2,3,4,5,40,2005
220500101,8,2,-1,-1,-1,4,3,1,2,0,0,1,2,43,1,2,1,0,4,6,4,1,2,1,2,1,16,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.2,3,2,2,-1,26,1,-1,-1,-1,-1,-1,1,2,2,7,2,3,2,2,1,38.5,2005
220500301,8,4,2,7,3,2,2,0,0,0,0,0,2,35,2,-1,3,0,3,3,3,2,-1,1,2,1,19,7,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,10,5,4,3,-1,20,5,-1,-1,-1,-1,-1,12,2,2,6,1,1,3,4,3,39,2005
220500501,8,4,2,1,3,6,5,1,1,0,0,1,2,24,1,2,5,3,2,6,2,2,-1,1,4,3,16,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.2,3,2,2,-1,21,5,-1,-1,-1,-1,-1,1,4,1,3,2,3,2,3,6,37.5,2005
220500601,8,4,2,1,3,4,2,2,3,1,0,1,2,38,4,2,1,0,4,6,4,1,1,2,1,-1,18,3,2,2,3,2,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,1,13,1,-1,-1,-1,-1,-1,1,0,2,6,4,5,2,3,3,-1,2005
220500801,8,4,2,2,3,2,2,0,0,0,0,0,1,25,1,1,3,2,3,3,3,2,-1,1,2,1,97,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,5,15,8,6,4,-1,17,6,-1,-1,-1,-1,-1,7,2,2,4,1,2,5,3,4,35,2005
220501201,8,4,2,7,3,2,1,1,1,1,0,0,2,26,1,2,1,0,4,6,4,1,1,2,1,-1,17,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,2,-1,6,10,5,4,3,-1,15,1,-1,-1,-1,-1,-1,3,1,2,4,2,3,2,4,4,25,2005
220501301,8,4,2,1,3,1,1,0,0,0,0,0,2,68,4,-1,1,0,1,2,1,2,-1,2,1,-1,15,8,4,2,2,-1,2,2,2,2,-1,6,3,4,1,1,1,-1,-1,1,-1,5,5,2,1,1,1,11,1,-1,-1,-1,-1,-1,1,0,5,11,4,5,2,3,3,-1,2005
220501401,8,1,-1,-1,-1,1,1,0,0,0,0,0,1,77,5,-1,1,0,1,2,1,2,-1,1,2,1,14,8,4,2,4,-1,2,2,2,2,-1,6,3,4,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,1,16,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,1,1,4,-1,2005
220501601,8,2,-1,-1,-1,1,1,0,0,0,0,0,2,42,1,-1,1,0,1,1,1,2,-1,1,2,1,22,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,4,2,1.1,1,1,-1,32,5,-1,-1,-1,-1,-1,11,1,2,7,2,3,3,2,5,50,2005
220501701,8,2,-1,-1,-1,3,2,1,1,0,0,1,1,46,2,-1,3,0,2,6,2,1,2,1,2,1,16,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,5,5,2,1,1,-1,37,1,-1,-1,-1,-1,-1,1,2,3,8,1,1,2,2,5,46,2005
220501801,8,2,-1,-1,-1,2,2,0,0,0,0,0,2,56,2,-1,3,1,3,3,3,2,-1,2,1,-1,15,8,4,2,1,2,1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,4,5,2,1,1,-1,98,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,2,7,35,2005
220502001,8,2,-1,-1,-1,4,1,3,3,1,1,1,2,43,4,2,1,0,4,7,4,1,1,1,2,1,30,7,2,2,3,2,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,1,16,5,-1,-1,-1,-1,-1,1,0,2,7,4,5,4,2,2,-1,2005
220502101,8,2,-1,-1,-1,4,2,2,2,1,1,0,1,25,2,-1,3,0,2,6,2,1,1,1,3,2,16,4,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.4,3,2,2,-1,27,1,-1,-1,-1,-1,-1,1,2,2,4,1,1,2,2,1,45,2005
220502201,8,2,-1,-1,-1,4,2,2,2,0,2,0,1,41,2,-1,3,0,2,6,2,1,2,1,2,1,30,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,10,5,4,3,-1,23,5,-1,-1,-1,-1,-1,10,1,2,7,1,1,4,2,1,40,2005
220502301,8,4,2,7,2,1,1,0,0,0,0,0,1,45,4,-1,1,0,1,1,1,2,-1,2,1,-1,21,1,1,2,3,2,2,2,2,1,1,-1,2,3,1,2,1,-1,-1,2,1,7,4.1,2,1,1,1,8,2,-1,-1,-1,-1,-1,1,0,3,8,4,5,3,4,7,-1,2005
220502401,8,4,2,1,3,1,1,0,0,0,0,0,2,61,4,-1,1,0,1,1,1,2,-1,2,1,-1,16,8,4,2,2,2,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,2,9,7,12.1,6,5,3,1,11,1,-1,-1,-1,-1,-1,1,0,4,10,4,5,2,3,3,-1,2005
220502901,8,2,-1,-1,-1,3,3,0,0,0,0,0,1,59,2,-1,3,0,3,5,3,2,-1,1,3,2,15,6,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,-1,33,1,-1,-1,-1,-1,-1,1,3,4,10,1,1,2,2,7,60,2005
220503001,8,2,-1,-1,-1,2,2,0,0,0,0,0,2,44,2,-1,3,0,3,3,3,2,-1,1,3,2,18,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,-1,26,5,-1,-1,-1,-1,-1,1,2,2,7,1,1,2,2,5,37.5,2005
220550201,8,2,-1,-1,-1,4,2,2,2,0,1,1,2,39,2,-1,3,1,2,6,2,1,2,1,3,2,17,5,2,2,1,2,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,1,-1,7,15,8,6,4,1,3,5,-1,-1,-1,-1,-1,1,1,2,6,1,1,2,2,6,-1,2005
220550301,8,1,-1,-1,-1,1,1,0,0,0,0,0,2,71,5,-1,1,0,1,2,1,2,-1,2,1,-1,16,8,4,2,2,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,1,-1,7,12.2,6,5,3,1,14,5,-1,-1,-1,-1,-1,1,0,5,11,3,4,2,1,4,-1,2005
220550501,8,2,-1,-1,-1,4,3,1,1,0,0,1,1,48,4,1,3,0,2,6,2,1,2,1,3,2,18,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,10,5,4,3,-1,29,1,5,-1,-1,-1,-1,1,3,3,8,1,2,2,2,4,50,2005
220550701,8,4,2,7,3,2,1,1,1,0,0,1,2,42,4,2,1,0,4,6,4,1,2,1,2,1,19,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,-1,7,12.2,6,5,3,-1,16,5,-1,-1,-1,-1,-1,1,1,2,7,4,5,3,4,4,10,2005
220550801,8,1,-1,-1,-1,2,2,0,0,0,0,0,2,57,2,-1,3,1,3,3,3,2,-1,1,3,2,15,8,4,2,2,2,2,2,2,2,-1,2,3,4,1,2,2,-1,-1,1,-1,7,7.1,3,2,2,1,10,5,-1,-1,-1,-1,-1,1,0,4,10,1,1,2,1,6,-1,2005
220551201,8,4,2,1,3,1,1,0,0,0,0,0,2,74,4,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,1,-1,7,12.2,6,5,3,1,10,1,-1,-1,-1,-1,-1,1,0,5,11,4,5,1,3,1,-1,2005
220551301,8,2,-1,-1,-1,3,3,0,1,0,0,0,1,53,2,-1,3,0,2,5,2,2,-1,1,4,3,18,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,3,-1,-1,1,-1,4,2,1.1,1,1,-1,38,5,-1,-1,-1,-1,-1,1,3,3,9,1,1,2,2,5,40,2005
220551401,8,2,-1,-1,-1,1,1,0,0,0,0,0,1,63,3,-1,1,0,1,1,1,2,-1,1,2,1,15,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,4.1,2,1,1,-1,25,1,-1,-1,-1,-1,-1,1,1,4,10,4,6,2,2,1,30,2005
220551501,8,2,-1,-1,-1,5,2,3,3,0,0,3,2,50,2,-1,3,0,2,7,2,1,2,1,3,2,16,6,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,-1,35,1,-1,-1,-1,-1,-1,1,2,3,9,1,1,2,2,2,40,2005
220551601,8,1,-1,-1,-1,4,4,0,0,0,0,0,2,53,2,-1,1,0,3,5,3,2,-1,1,3,2,17,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,-1,7,13.3,7,5,3,-1,6,5,-1,-1,-1,-1,-1,1,3,3,9,1,1,2,1,1,15,2005
220551801,8,4,2,1,3,1,1,0,0,0,0,0,2,66,1,-1,1,0,1,2,1,2,-1,2,1,-1,15,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,2,7,13.4,7,5,3,1,11,1,-1,-1,-1,-1,-1,1,0,5,11,2,3,2,3,2,-1,2005
220551901,8,4,2,1,3,1,1,0,0,0,0,0,1,45,4,-1,1,0,1,1,1,2,-1,2,1,-1,16,8,4,2,4,2,2,2,2,2,-1,5,3,4,2,-1,-1,1,-1,1,-1,3,9.1,4,3,2,1,6,1,-1,-1,-1,-1,-1,1,0,3,8,4,5,2,3,2,-1,2005
220552001,8,2,-1,-1,-1,5,5,0,0,0,0,0,2,50,2,-1,3,1,3,5,3,2,-1,1,4,4,21,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,6,4.1,2,1,1,-1,33,5,-1,-1,-1,-1,-1,1,5,3,9,1,1,3,2,4,60,2005
220552101,8,2,-1,-1,-1,4,4,0,0,0,0,0,2,51,2,-1,3,1,3,5,3,2,-1,1,4,3,17,3,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,2,-1,6,10,5,4,3,-1,17,1,-1,-1,-1,-1,-1,1,4,3,9,1,1,2,2,4,25,2005
220552201,8,2,-1,-1,-1,1,1,0,0,0,0,0,2,60,4,-1,1,0,1,1,1,2,-1,1,2,1,16,8,4,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,12.2,6,5,3,-1,28,5,-1,-1,-1,-1,-1,1,1,4,10,4,5,2,2,4,35,2005
220552301,8,2,-1,-1,-1,1,1,0,0,0,0,0,2,48,4,-1,1,0,1,1,1,2,-1,1,2,1,16,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,-1,7,12.2,6,5,3,-1,15,5,-1,-1,-1,-1,-1,1,1,3,8,4,5,2,2,7,33,2005
220552401,8,2,-1,-1,-1,2,2,0,0,0,0,0,2,85,5,2,3,7,6,4,5,2,-1,1,2,1,13,8,4,2,4,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,1,-1,7,13.4,7,5,3,1,8,2,-1,-1,-1,-1,-1,1,1,6,12,3,4,1,2,7,-1,2005
220552601,8,1,-1,-1,-1,1,1,0,0,0,0,0,2,89,5,-1,1,0,1,2,1,2,-1,2,1,-1,18,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,6,6,2,1,1,1,16,1,-1,-1,-1,-1,-1,1,0,6,12,3,4,2,1,7,-1,2005
220552701,8,2,-1,-1,-1,3,3,0,0,0,0,0,1,55,2,-1,3,0,3,5,3,2,-1,1,3,2,18,1,1,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,6,4.1,2,1,1,-1,33,5,-1,-1,-1,-1,-1,1,1,4,10,1,1,2,2,5,50,2005
220552801,8,2,-1,-1,-1,2,2,0,0,0,0,0,2,56,2,-1,3,1,3,3,3,2,-1,1,2,1,15,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,-1,7,4.1,2,1,1,-1,8,5,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,2,5,5,-1
220552901,8,4,2,2,3,3,2,1,1,1,0,0,2,29,2,-1,3,0,2,6,2,1,1,1,2,1,18,6,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,-1,7,7.2,3,2,2,-1,13,1,-1,-1,-1,-1,-1,1,1,2,4,1,1,2,3,7,24,2005
220553001,8,5,1,3,3,5,3,2,2,0,0,2,2,44,2,-1,5,1,2,6,2,1,2,1,2,1,18,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,6,4.1,2,1,1,-1,28,5,-1,-1,-1,-1,-1,1,2,2,7,1,1,2,4,3,50,2005
220620101,8,2,-1,-1,-1,3,2,1,1,1,0,0,1,42,2,-1,3,0,2,6,2,1,1,1,3,2,17,5,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,3,-1,-1,1,-1,6,3.2,1.2,1,1,-1,38,1,-1,-1,-1,-1,-1,1,2,2,7,1,1,2,2,1,40,2005
220620201,8,4,2,1,3,4,1,3,3,0,1,2,2,38,1,2,1,0,4,7,4,1,2,1,2,1,16,5,2,2,2,2,2,2,2,2,-1,2,3,4,1,2,1,-1,-1,2,1,7,13.1,7,5,3,1,13,5,-1,-1,-1,-1,-1,1,0,2,6,2,3,2,3,3,-1,2005
220620301,8,2,-1,-1,-1,4,2,2,2,1,1,0,1,37,2,-1,3,0,2,6,2,1,1,1,2,1,16,5,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,3,-1,-1,1,-1,4,5,2,1,1,-1,27,1,-1,-1,-1,-1,-1,1,2,2,6,1,1,2,2,5,35,-1
220620401,8,2,-1,-1,-1,1,1,0,0,0,0,0,1,28,1,-1,1,0,1,1,1,2,-1,1,2,1,18,4,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,13.3,7,5,3,-1,26,5,-1,-1,-1,-1,-1,1,1,2,4,2,3,2,2,3,45,2005
220620501,8,1,-1,-1,-1,2,2,0,0,0,0,0,1,70,2,-1,3,0,3,4,3,2,-1,1,2,1,15,8,4,2,2,-1,2,2,2,2,-1,6,3,4,1,2,3,-1,-1,1,-1,7,13.3,7,5,3,1,12,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,2,1,3,-1,2005
220620601,8,2,-1,-1,-1,5,3,2,2,0,2,0,2,37,2,-1,3,1,2,6,2,1,2,1,2,1,16,6,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,-1,7,13.4,7,5,3,-1,12,1,5,-1,-1,-1,-1,1,2,2,6,1,1,2,2,5,20,2005
220620901,8,4,2,1,3,2,2,0,0,0,0,0,2,85,5,2,1,0,6,4,5,2,-1,1,2,1,14,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,1,7,12.1,6,5,3,1,14,2,-1,-1,-1,-1,-1,1,1,6,12,3,4,1,3,3,-1,2005
220621101,8,1,-1,-1,-1,2,2,0,0,0,0,0,1,59,2,-1,3,0,3,3,3,2,-1,1,3,2,16,4,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,13.3,7,5,3,-1,20,1,-1,-1,-1,-1,-1,1,1,4,10,1,1,2,1,1,45,2005
220621201,8,1,-1,-1,-1,1,1,0,0,0,0,0,2,74,5,-1,1,0,1,2,1,2,-1,2,1,-1,16,4,2,2,2,-1,2,2,2,2,-1,6,3,4,1,2,3,-1,-1,1,-1,7,13.3,7,5,3,1,11,1,-1,-1,-1,-1,-1,1,0,5,11,3,4,2,1,1,-1,2005
220621401,8,2,-1,-1,-1,3,2,1,1,0,0,1,1,60,2,-1,3,1,2,6,2,1,2,1,3,2,15,8,4,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,13.4,7,5,3,-1,21,1,-1,-1,-1,-1,-1,1,2,4,10,1,1,2,2,6,43,2005
220621701,8,2,-1,-1,-1,2,2,0,0,0,0,0,1,42,1,2,3,18,6,3,5,2,-1,1,2,1,17,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,13.4,7,5,3,-1,98,1,-1,-1,-1,-1,-1,1,2,2,7,2,3,2,2,6,48,2005
220621801,8,4,2,1,3,3,2,1,1,0,1,0,2,25,1,1,3,2,2,6,2,1,2,2,1,-1,16,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,2,-1,6,10,5,4,3,-1,12,1,-1,-1,-1,-1,-1,1,2,2,4,1,2,2,3,5,16,2005
220622201,8,4,2,1,3,1,1,0,0,0,0,0,1,38,1,-1,1,0,1,1,1,2,-1,2,1,-1,16,8,4,2,2,2,2,2,2,1,1,-1,2,3,1,2,2,-1,-1,1,-1,7,13.2,7,5,3,1,5,1,-1,-1,-1,-1,-1,1,0,2,6,2,3,2,3,4,-1,2005
220622301,8,4,2,1,3,1,1,0,0,0,0,0,2,55,1,-1,1,0,1,1,1,2,-1,2,1,-1,16,8,4,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,2,-1,7,12.2,6,5,3,-1,8,5,-1,-1,-1,-1,-1,1,1,4,10,2,3,2,3,2,17,2005
220622401,8,4,2,1,3,1,1,0,0,0,0,0,2,47,4,-1,1,0,1,1,1,2,-1,2,1,-1,16,8,4,2,3,2,2,2,2,2,-1,5,3,4,1,2,1,-1,-1,1,-1,7,12.2,6,5,3,1,7,1,-1,-1,-1,-1,-1,1,0,3,8,4,5,2,3,2,-1,2005
220622501,8,4,2,1,3,1,1,0,0,0,0,0,2,75,5,-1,1,0,1,2,1,2,-1,2,1,-1,14,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,2,7,13.4,7,5,3,1,13,1,5,-1,-1,-1,-1,1,0,6,12,3,4,1,3,2,-1,2005
220622601,8,1,-1,-1,-1,1,1,0,0,0,0,0,1,64,1,-1,1,0,1,1,1,2,-1,1,2,1,22,1,1,2,2,2,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,6,4.1,2,1,1,1,25,1,-1,-1,-1,-1,-1,1,1,4,10,2,3,3,1,7,-1,2005
220622701,8,1,-1,-1,-1,2,2,0,0,0,0,0,2,79,2,-1,3,0,3,4,3,2,-1,1,2,1,14,8,4,2,1,-1,2,2,2,2,-1,6,3,4,1,2,2,-1,-1,2,1,7,12.1,6,5,3,1,12,1,-1,-1,-1,-1,-1,1,0,6,12,1,1,1,1,7,-1,2005
220622801,8,2,-1,-1,-1,3,2,1,1,0,1,0,2,29,2,-1,3,1,2,6,2,1,2,1,3,2,16,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,-1,7,13.5,7,5,3,-1,8,1,-1,-1,-1,-1,-1,1,2,2,4,1,1,2,2,2,5,2005
220623001,8,2,-1,-1,-1,4,2,2,2,2,0,0,2,32,2,-1,3,1,2,6,2,1,1,1,3,2,16,5,2,2,2,2,1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,2,-1,7,7.2,3,2,2,-1,15,5,-1,-1,-1,-1,-1,1,2,2,5,1,1,2,2,5,16,2005
230030101,9,2,-1,-1,-1,4,2,2,2,2,0,0,1,33,2,-1,3,0,2,6,2,1,1,1,3,2,18,4,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,7.2,3,2,2,-1,27,1,5,-1,-1,-1,-1,1,1,2,5,1,1,2,2,1,38,2005
230030201,9,2,-1,-1,-1,4,2,2,2,0,1,1,1,41,2,-1,3,0,2,6,2,1,2,1,3,2,20,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,6,4.1,2,1,1,-1,36,5,-1,-1,-1,-1,-1,1,2,2,7,1,1,3,2,6,37.5,2005
230030301,9,2,-1,-1,-1,4,2,2,2,0,1,1,2,40,2,-1,3,0,2,6,2,1,2,1,3,2,21,1,1,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,4.1,2,1,1,-1,30,1,5,-1,-1,-1,-1,1,2,2,7,1,1,3,2,1,26,2005
230030501,9,2,-1,-1,-1,4,2,2,2,1,1,0,2,42,2,-1,3,1,2,6,2,1,1,1,3,2,21,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,2,-1,4,2,1.1,1,1,-1,28,1,5,-1,-1,-1,-1,1,2,2,7,1,1,3,2,1,22,2005
230030601,9,1,-1,-1,-1,2,2,0,0,0,0,0,1,66,2,-1,3,0,3,4,3,2,-1,1,3,2,23,1,1,2,2,-1,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,6,3.1,1.2,1,1,1,27,1,5,-1,-1,-1,-1,1,0,5,11,1,1,3,1,1,-1,2005
230030701,9,1,-1,-1,-1,2,2,0,0,0,0,0,1,69,2,-1,5,1,3,4,3,2,-1,1,3,2,16,8,4,2,1,-1,2,2,2,2,-1,6,3,4,1,1,2,-1,-1,1,-1,4,5,2,1,1,1,31,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,2,1,1,-1,2005
230030801,9,1,-1,-1,-1,2,2,0,0,0,0,0,2,78,2,-1,3,1,3,4,3,2,-1,1,2,1,18,7,2,2,1,-1,2,2,2,2,-1,6,3,4,2,-1,-1,1,-1,2,2,3,9.1,4,3,2,1,20,1,-1,-1,-1,-1,-1,1,0,6,12,1,1,2,1,1,-1,2005
230030901,9,1,-1,-1,-1,4,4,0,0,0,0,0,1,20,1,2,5,3,3,5,3,2,-1,1,4,4,97,3,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,1,-1,7,15,8,6,4,-1,21,1,5,-1,-1,-1,-1,1,2,1,3,2,3,5,1,3,35,2005
230031001,9,1,-1,-1,-1,2,2,0,0,0,0,0,2,75,2,-1,3,0,3,4,3,2,-1,1,3,2,21,7,2,2,3,-1,2,2,2,2,-1,6,3,4,1,1,1,-1,-1,1,-1,6,10,5,4,3,1,13,1,-1,-1,-1,-1,-1,1,0,6,12,1,1,3,1,5,-1,2005
230031301,9,1,-1,-1,-1,2,2,0,0,0,0,0,2,74,2,-1,3,1,3,4,3,2,-1,1,2,1,14,8,4,2,3,-1,2,2,2,2,-1,6,3,4,1,2,1,-1,-1,2,1,7,13.4,7,5,3,1,12,1,5,-1,-1,-1,-1,1,0,5,11,1,1,1,1,6,-1,2005
230031501,9,2,-1,-1,-1,2,2,0,0,0,0,0,2,25,1,1,3,2,3,3,3,2,-1,1,3,2,18,4,2,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,7,7.2,3,2,2,-1,25,5,-1,-1,-1,-1,-1,1,2,2,4,1,2,2,2,5,40,2005
230031601,9,1,-1,-1,-1,2,2,0,0,0,0,0,2,58,4,2,1,0,5,3,5,2,-1,1,3,2,15,5,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,7,12.1,6,5,3,-1,17,1,5,-1,-1,-1,-1,1,2,4,10,4,5,2,1,5,40,2005
230031701,9,2,-1,-1,-1,1,1,0,0,0,0,0,2,48,1,-1,1,0,1,1,1,2,-1,1,2,1,16,5,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,1,-1,5,5,2,1,1,-1,23,1,-1,-1,-1,-1,-1,1,1,3,8,2,3,2,2,2,35,2005
230032001,9,2,-1,-1,-1,2,2,0,0,0,0,0,2,36,1,1,1,0,3,3,3,2,-1,1,4,3,17,5,2,1,4,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,-1,-1,1,-1,4,5,2,1,1,-1,38,1,5,-1,-1,-1,-1,1,2,2,6,1,2,2,2,7,35,2005
230032101,9,1,-1,-1,-1,2,2,0,0,0,0,0,2,53,2,-1,3,1,3,3,3,2,-1,1,2,1,19,7,2,1,2,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,-1,-1,2,-1,7,3.1,1.2,1,1,-1,19,6,-1,-1,-1,-1,-1,14,2,3,9,1,1,3,1,2,25,2005
230032201,9,1,-1,-1,-1,2,2,0,0,0,0,0,1,74,2,-1,3,0,3,4,3,2,-1,1,2,1,14,8,4,2,1,-1,2,2,2,2,-1,6,3,4,1,1,1,-1,-1,2,1,6,4.1,2,1,1,1,25,1,-1,-1,-1,-1,-1,1,0,5,11,1,1,1,1,2,-1,2005
230032301,9,2,-1,-1,-1,2,2,0,0,0,0,0,2,52,2,-1,3,1,3,3,3,2,-1,1,2,1,17,5,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,3,-1,-1,2,-1,7,12.1,6,5,3,-1,12,5,-1,-1,-1,-1,-1,1,2,3,9,1,1,2,2,2,27.5,2005
230032401,9,2,-1,-1,-1,5,2,3,3,0,2,1,2,45,1,1,5,2,2,7,2,1,2,1,3,2,16,5,2,2,3,2,2,2,2,2,-1,2,3,4,1,1,1,-1,-1,1,-1,5,5,2,1,1,1,6,5,1,-1,-1,-1,-1,1,1,3,8,1,2,2,2,3,-1,2005
230032501,9,2,-1,-1,-1,2,2,0,0,0,0,0,2,48,2,-1,3,0,3,3,3,2,-1,1,3,2,16,5,2,1,3,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,-1,-1,1,-1,4,2,1.1,1,1,-1,32,5,-1,-1,-1,-1,-1,1,2,3,8,1,1,2,2,2,40,2005
