2003-01-03 09:00, 708, , .3, 
2003-01-03 09:00, 1135, , 0, 
2003-01-03 09:00, 1214, 18, , 
2003-01-03 09:00, 1395, , 0, 
2003-01-03 10:00, 1135, 7, , 
2003-01-03 10:00, 583, 12, , 0
2003-01-03 10:00, 708, 7, , 
2003-01-03 10:00, 1395, 4, , 0
2003-01-03 10:00, 708, , 1, 
2003-01-03 10:00, 1135, , 0, 
2003-01-03 10:00, 1395, , 0, 
2003-01-03 11:00, 1135, 9, , 
2003-01-03 11:00, 583, 11, , 0
2003-01-03 11:00, 708, 7, , 
2003-01-03 11:00, 1395, 5, , 0
2003-01-03 11:00, 708, , .3, 
2003-01-03 11:00, 1135, , 0, 
2003-01-03 11:00, 1395, , 0, 
2003-01-03 12:00, 1135, 9, , 
2003-01-03 12:00, 583, 12, , 0
2003-01-03 12:00, 708, 8, , 
2003-01-03 12:00, 1395, 5, , 0
2003-01-03 12:00, 708, , 0, 
2003-01-03 12:00, 1135, , .5, 
2003-01-03 12:00, 1395, , 0, 
2003-01-03 13:00, 1135, 10, , 
2003-01-03 13:00, 583, 10, , 0
2003-01-03 13:00, 708, 10, , 
2003-01-03 13:00, 1395, 8, , 0
2003-01-03 13:00, 708, , 0, 
2003-01-03 13:00, 1135, , .1, 
2003-01-03 13:00, 1395, , .1, 
2003-01-03 14:00, 1135, 10, , 
2003-01-03 14:00, 583, 7, , 0
2003-01-03 14:00, 708, 12, , 
2003-01-03 14:00, 1395, 9, , 0
2003-01-03 14:00, 708, , 0, 
2003-01-03 14:00, 1135, , .4, 
2003-01-03 14:00, 1395, , 0, 
2003-01-03 15:00, 1135, 9, , 
2003-01-03 15:00, 583, 10, , 0
2003-01-03 15:00, 708, 8, , 
2003-01-03 15:00, 1395, 13, , 0
2003-01-03 15:00, 708, , 0, 
2003-01-03 15:00, 1135, , 0, 
2003-01-03 15:00, 1395, , 0, 
2003-01-03 16:00, 1135, 7, , 
2003-01-03 16:00, 583, 9, , 0
2003-01-03 16:00, 708, 9, , 
2003-01-03 16:00, 1395, 13, , 0
2003-01-03 16:00, 708, , 0, 
2003-01-03 16:00, 1135, , 0, 
2003-01-03 16:00, 1395, , 0, 
2003-01-03 17:00, 1135, 8, , 
2003-01-03 17:00, 583, 7, , 0
2003-01-03 17:00, 708, 9, , 
2003-01-03 17:00, 1395, 12, , 0
2003-01-03 17:00, 708, , 0, 
2003-01-03 17:00, 1135, , 0, 
2003-01-03 17:00, 1395, , 0, 
2003-01-03 18:00, 1135, 6, , 
2003-01-03 18:00, 583, 10, , 0
2003-01-03 18:00, 708, 7, , 
2003-01-03 18:00, 1395, 15, , 0
2003-01-03 19:00, 1135, 6, , 
2003-01-03 19:00, 583, 9, , 0
